"nnu9ne3t7eq","m_doorSensor--switch-e31b2aae-f0eb-4434-9f0d-aa469f2fb6c0","K1JIU3U7SXAHROE0K7HTQBP","GYKMPAV2SP0CRO70K64MFYJ","s6e0v8547lb"
"oorw6bemqbg","m_doorSensor--switch-0d892947-00e4-4864-9487-906ec3e08480","9HK10A6NPV0I94H0EML0IQ3","EGZ29SED5707IZZQ8RCQZIN","s6e0v8547lb"
"l974bcxpjsz","m_doorSensor--switch-0cc87389-bb6c-4da2-b68f-9958625555b9","PFEHXM0EMMMYYVXGS9YN4GV","OY46U0ZEASVDPSKO7ZGTNUB","s6e0v8547lb"
"pxjrxg6u8i9","m_doorSensor--switch-ffd63aa5-f601-4d3a-99fd-047d77bf7919","05TGYYER5COQOIMN3T5DGDK","VLW5TK79XRA9U1DQM59A9BH","s6e0v8547lb"
"kr4wdg28dhu","m_doorSensor--switch-1eda774c-2f55-4ad8-994d-e911b5834451","ZTW2A2NY6YZ90M88EDO2AWA","20VR1I65ICZ8FFJG1MBAB50","s6e0v8547lb"
"izv1yxq6owq","m_doorSensor--switch-a5dd5d04-0cd4-45ae-a6dc-39ba06ecd2ac","V3YPJW3VYSJ09ZKHLJ4XPJI","OANFCRF1MK2Y1GLHT2V33VU","s6e0v8547lb"
"fhrf5eq68d4","m_doorSensor--switch-7a040d35-3216-4f66-b18c-0a85bfc32593","W8GIH152A5N2UJBL06ZVKYG","BMNT6WBF6EXUQOLLLPDKECO","s6e0v8547lb"
"xugb9q71o80","m_doorSensor--switch-19d347c7-e760-4587-9884-33e3ac21d1a2","C42LLEY7H5A51F4FSJVIOU2","DQ8XQI477IU7H8WCZIFAHU9","s6e0v8547lb"
"ledv2xqlljt","m_doorSensor--switch-d94ecf1c-743d-43e5-8628-054ccc1bbf13","WX5XC2ED3HRCG73TO6R4AHN","IA9AJ19OWF8TUGQ647QUMS2","s6e0v8547lb"
"sa8u1xk3c6z","m_doorSensor--switch-86398b23-6b05-44ad-86f2-ca6ca3524079","K4B9XU31YOBR8WPSX220GJC","BO9B9MQ51R5GNN8756EJZ5R","s6e0v8547lb"
